"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2013,4,"VL0008","NO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"42","42","832","42","832","42",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"4","4","87","4","87","4",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","200","10","200","10",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"17","17","345","17","345","17",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"5","5","100","5","100","5",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","150","8","150","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","FPN","CAT","NK","FPN_CAT_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"3","3","54","9","54","9",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","FPN","CAT","NK","FPN_CAT_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"15","15","60","15","60","15",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"2","2","58","2","58","2",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","528","24","528","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"9","9","162","27","162","27",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"150","150","16352","762","16352","762",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"86","86","5165","485","5165","485",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"9","9","234","9","234","9",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","4","117","4","117","4",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","CRU","120D220","GNS_CRU_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"13","13","836","73","836","73",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","DEF","100D120","GNS_DEF_100-119_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"13","13","805","128","805","128",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"16","16","1164","38","1164","38",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"54","54","1643","152","1643","152",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","SPF","10D31","GNS_SPF_10-30_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","6","364","14","364","14",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"14","14","742","34","742","34",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"21","21","649","48","649","48",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DFN","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"44","44","3831","227","3831","227",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"11","11","1177","75","1177","75",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","2","180","8","180","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","FPO","FIF",NA,"FPO_FIF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"5","5","370","40","370","40",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"34","34","10322","430","10322","430",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"2","2","410","24","410","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"27","27","2569","184","2569","184",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"4","5","796","32","995","40",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","CRU","80D100","OTB_CRU_90-99_2_35",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","3","153","9","153","9",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"39","39","7133","366","7133","366",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"24","24","4909","294","4909","294",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"5","5","1025","60","1025","60",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"3","3","573","26","573","26",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"21","21","4155","170","4155","170",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"4","4","776","72","776","72",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"3","3","597","24","597","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"1","1","199","8","199","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3289","3289","234651","10911","234651","10911",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"557","557","56007","2572","56007","2572",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"28","28","2296","30","2296","30",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"26","26","754","26","754","26",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FYK","CRU","NK","FYK_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"34","34","5714","248","5714","248",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","FYK","CRU","NK","FYK_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","22","3","22","3",NA,NA,NA,"N"
"Sweden",2013,4,"VL0010","FPO","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","6","1424","58","1424","58",NA,NA,NA,"N"
