"country","year","quarter","vessel_length","fishing_tech","gear_type","target_assemblage","mesh_size_range","metier","metier_7","domain_discards","domain_landings","supra_region","sub_region","eez_indicator","geo_indicator","nep_sub_region","specon_tech","deep","species","total_live_weight_landed","total_value_of_landings","tot_discards_tonnes","confidential"
"Sweden",2013,2,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","18.495","4077.7276122274",NA,"N"
"Sweden",2013,2,"VL2440","TM","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,"BACOMA",NA,"HER","8","1696.9471581844",NA,"N"
"Sweden",2013,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","365","97284.4376650403",NA,"N"
"Sweden",2013,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1602","481150.476764862",NA,"N"
"Sweden",2013,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","3","936.4811432007",NA,"N"
"Sweden",2013,2,"VL40XX","TM","PTM","SPF","16D32","PTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","970","308044.567099452",NA,"N"
"Sweden",2013,2,"VL40XX","TM","PTM","SPF","16D32","PTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","30","8730.1739669804",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.04","53.1598335607",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.2","115.6149559507",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","2.3815","6809.5760421648",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRR","0.028","64.7443753324",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.4315","1499.0340686383",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.456","1896.8807084884",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.7","2686.521649363",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.128","425.4989228617",NA,"N"
"Sweden",2013,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.038","436.763153976",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FID","0.012","0",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","6.0525","23140.6836456725",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.2015","430.0904036002",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.047","302.0492300969",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.066","32.9071165364",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.132","442.7461568976",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","3.489","14513.6333156057",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","3.174","8653.2054280875",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.508","1099.1418273175",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.202","649.2029640553",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","1.793","7458.5682243855",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","5.53","2859.1130246029",NA,"N"
"Sweden",2013,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","9.746","5600.4407670058",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.001","3.751529424",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.0027","16.2498544986",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.037","27.1910859713",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","15.7299","52247.0968536465",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","2.7252","9490.2356414896",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","2.5044","10417.8685226721",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.055","222.9581577913",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.023","4.2209703286",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.531","1765.1556875621",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0632","220.7372391865",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.176","3532.5175919717",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBU","0.006","41.6213841423",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.006","18.0558824658",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.01","4.10725194",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.001","0",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.09","337.6376481606",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.003","6.5681350313",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.04","7.3408179631",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.001","3.5176699008",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.01","41.5982611511",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.001","3.751529424",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.1","73.4894215529",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.0061","20.2776830416",NA,"N"
"Sweden",2013,3,"VL0008","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0019","6.683572812",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0248","75.7638729738",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBU","0.0071","11.5215722686",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","5.5659","20259.4214947754",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.1517","376.1656821282",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.1284","1002.7672889102",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.005","3.6744710787",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.1197","388.5819935522",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","1.0825","4503.0117696025",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.78","3244.6643697829",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.095","41.322437776",NA,"N"
"Sweden",2013,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","5.4442","3215.810010314",NA,"N"
"Sweden",2013,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.004","12.0372549772",NA,"N"
"Sweden",2013,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","3.0552","10156.1274148265",NA,"N"
"Sweden",2013,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.339","1171.7015274585",NA,"N"
"Sweden",2013,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.923","3839.5195042431",NA,"N"
"Sweden",2013,3,"VL0008","NO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.046","466.4481033366",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.002","20.280352325",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FID","0.043","0",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","7.041","26345.6277870222",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.041","89.7645120818",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.004","25.2304030453",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.1","415.9826115106",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0906","301.0035207945",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","1.188","4941.8734247462",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.48","1800.7341237427",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.003","12.4794783453",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","2.5","1375.2298417231",NA,"N"
"Sweden",2013,3,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","7.37","3562.0194737092",NA,"N"
"Sweden",2013,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.415","1379.5472890143",NA,"N"
"Sweden",2013,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.012","42.2120388119",NA,"N"
"Sweden",2013,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.475","1872.6530552408",NA,"N"
"Sweden",2013,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.072","299.5074802877",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","1.673","5561.4038900155",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0605","212.8190290078",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.182","757.0883529493",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FID","0.02","0",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.068","204.6333345434",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.085","170.1721846602",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.02","3.670408981",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.019","7.8037786846",NA,"N"
"Sweden",2013,3,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.133","1591.0768284505",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.1","195.5343303582",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","DEF","90D110","GNS_DEF_90-109_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.016","36.7780512059",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","DEF","90D110","GNS_DEF_90-109_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.021","87.3563484172",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.002","0",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","1.768","6413.4028963963",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.002","4.0040514047",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.031","13.4599160743",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRR","0.004","9.2491964761",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.069","221.8988470761",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","1.902","7911.9892709321",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.2","750.3058848013",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.001","0.7348942156",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.017","70.7170439568",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","10.66","6658.2812877194",NA,"N"
"Sweden",2013,3,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","28.004","16968.2740260238",NA,"N"
"Sweden",2013,3,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","5.46","6059.1323106111",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.038","109.8342081532",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.0048","8.3242768285",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","2.4675","8410.7958781083",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.6325","2057.6037498647",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.5561","2313.2793026106",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.3264","1085.0222532083",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0314","110.4548348787",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.085","353.585219784",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.298","2908.5717631281",NA,"N"
"Sweden",2013,3,"VL0812","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.062","186.5774520776",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.94","2854.9811572941",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.026","48.3034491757",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.013","78.2400401646",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.98","4076.6295928041",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.034","107.8424275557",NA,"N"
"Sweden",2013,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.085","353.585219784",NA,"N"
