"","extreme_event","node","est","n","prob","iter"
"6431","sto","individual_risk","medium",49141,0.49141,66
"6432","sto","individual_risk","high",36097,0.36097,66
"6433","sto","societal_risk","low",14762,0.14762,66
"6434","sto","societal_risk","medium",70209,0.70209,66
"6435","sto","societal_risk","high",15029,0.15029,66
"6436","sto","strategy_to_change","cope",79026,0.79026,66
"6437","sto","strategy_to_change","react",20974,0.20974,66
"6438","erf","economic_risk","low",76221,0.76221,66
"6439","erf","economic_risk","medium",2969,0.02969,66
"6440","erf","economic_risk","high",20810,0.2081,66
"6441","erf","go_fishing","no",67402,0.67402,66
"6442","erf","go_fishing","yes",32598,0.32598,66
"6443","erf","individual_risk","low",22334,0.22334,66
"6444","erf","individual_risk","medium",43689,0.43689,66
"6445","erf","individual_risk","high",33977,0.33977,66
"6446","erf","societal_risk","low",22334,0.22334,66
"6447","erf","societal_risk","medium",65241,0.65241,66
"6448","erf","societal_risk","high",12425,0.12425,66
"6449","erf","strategy_to_change","cope",100000,1,66
"6450","ici","economic_risk","low",3838,0.03838,66
"6451","ici","economic_risk","medium",8852,0.08852,66
"6452","ici","economic_risk","high",27317,0.27317,66
"6453","ici","economic_risk","not_relevant",59993,0.59993,66
"6454","ici","go_fishing","no",53668,0.53668,66
"6455","ici","go_fishing","yes",46332,0.46332,66
"6456","ici","individual_risk","low",12,0.00012,66
"6457","ici","individual_risk","medium",6143,0.06143,66
"6458","ici","individual_risk","high",33852,0.33852,66
"6459","ici","individual_risk","not_relevant",59993,0.59993,66
"6460","ici","societal_risk","low",12,0.00012,66
"6461","ici","societal_risk","medium",22793,0.22793,66
"6462","ici","societal_risk","high",17202,0.17202,66
"6463","ici","societal_risk","not_relevant",59993,0.59993,66
"6464","ici","strategy_to_change","not_relevant",59993,0.59993,66
"6465","ici","strategy_to_change","cope",23693,0.23693,66
"6466","ici","strategy_to_change","react",16314,0.16314,66
"6467","abl","economic_risk","low",67047,0.67047,67
"6468","abl","economic_risk","medium",12556,0.12556,67
"6469","abl","economic_risk","high",20397,0.20397,67
"6470","abl","go_fishing","no",37388,0.37388,67
"6471","abl","go_fishing","yes",62612,0.62612,67
"6472","abl","individual_risk","low",33051,0.33051,67
"6473","abl","individual_risk","medium",49096,0.49096,67
"6474","abl","individual_risk","high",17853,0.17853,67
"6475","abl","societal_risk","low",33051,0.33051,67
"6476","abl","societal_risk","medium",60913,0.60913,67
"6477","abl","societal_risk","high",6036,0.06036,67
"6478","abl","strategy_to_change","cope",70056,0.70056,67
"6479","abl","strategy_to_change","react",15467,0.15467,67
"6480","abl","strategy_to_change","adapt",14477,0.14477,67
"6481","hws","economic_risk","low",83146,0.83146,67
"6482","hws","economic_risk","medium",7849,0.07849,67
"6483","hws","economic_risk","high",9005,0.09005,67
"6484","hws","go_fishing","no",11113,0.11113,67
"6485","hws","go_fishing","yes",88887,0.88887,67
"6486","hws","individual_risk","low",41579,0.41579,67
"6487","hws","individual_risk","medium",50305,0.50305,67
"6488","hws","individual_risk","high",8116,0.08116,67
"6489","hws","societal_risk","low",41579,0.41579,67
"6490","hws","societal_risk","medium",53953,0.53953,67
"6491","hws","societal_risk","high",4468,0.04468,67
"6492","hws","strategy_to_change","cope",24368,0.24368,67
"6493","hws","strategy_to_change","react",44463,0.44463,67
"6494","hws","strategy_to_change","adapt",31169,0.31169,67
"6495","hww","economic_risk","low",76076,0.76076,67
"6496","hww","economic_risk","medium",3581,0.03581,67
"6497","hww","economic_risk","high",20343,0.20343,67
"6498","hww","go_fishing","no",58194,0.58194,67
"6499","hww","go_fishing","yes",41806,0.41806,67
"6500","hww","individual_risk","low",30507,0.30507,67
"6501","hww","individual_risk","medium",44994,0.44994,67
"6502","hww","individual_risk","high",24499,0.24499,67
"6503","hww","societal_risk","low",30507,0.30507,67
"6504","hww","societal_risk","medium",61281,0.61281,67
"6505","hww","societal_risk","high",8212,0.08212,67
"6506","hww","strategy_to_change","cope",82076,0.82076,67
"6507","hww","strategy_to_change","react",15107,0.15107,67
"6508","hww","strategy_to_change","adapt",2817,0.02817,67
"6509","gal","economic_risk","low",55693,0.55693,67
"6510","gal","economic_risk","medium",18383,0.18383,67
"6511","gal","economic_risk","high",25924,0.25924,67
"6512","gal","go_fishing","no",24167,0.24167,67
"6513","gal","go_fishing","yes",75833,0.75833,67
"6514","gal","individual_risk","low",32668,0.32668,67
"6515","gal","individual_risk","medium",46367,0.46367,67
"6516","gal","individual_risk","high",20965,0.20965,67
"6517","gal","societal_risk","low",32668,0.32668,67
"6518","gal","societal_risk","medium",52472,0.52472,67
"6519","gal","societal_risk","high",14860,0.1486,67
"6520","gal","strategy_to_change","cope",59823,0.59823,67
"6521","gal","strategy_to_change","react",37049,0.37049,67
"6522","gal","strategy_to_change","adapt",3128,0.03128,67
"6523","sto","economic_risk","low",73474,0.73474,67
"6524","sto","economic_risk","medium",4708,0.04708,67
"6525","sto","economic_risk","high",21818,0.21818,67
"6526","sto","go_fishing","no",84551,0.84551,67
"6527","sto","go_fishing","yes",15449,0.15449,67
"6528","sto","individual_risk","low",9713,0.09713,67
"6529","sto","individual_risk","medium",63921,0.63921,67
"6530","sto","individual_risk","high",26366,0.26366,67
"6531","sto","societal_risk","low",9713,0.09713,67
"6532","sto","societal_risk","medium",80545,0.80545,67
"6533","sto","societal_risk","high",9742,0.09742,67
"6534","sto","strategy_to_change","cope",84551,0.84551,67
"6535","sto","strategy_to_change","react",15449,0.15449,67
"6536","erf","economic_risk","low",53622,0.53622,67
"6537","erf","economic_risk","medium",4975,0.04975,67
"6538","erf","economic_risk","high",41403,0.41403,67
"6539","erf","go_fishing","no",50996,0.50996,67
"6540","erf","go_fishing","yes",49004,0.49004,67
"6541","erf","individual_risk","low",31283,0.31283,67
"6542","erf","individual_risk","medium",43370,0.4337,67
"6543","erf","individual_risk","high",25347,0.25347,67
"6544","erf","societal_risk","low",31283,0.31283,67
"6545","erf","societal_risk","medium",60238,0.60238,67
"6546","erf","societal_risk","high",8479,0.08479,67
"6547","erf","strategy_to_change","cope",100000,1,67
"6548","ici","economic_risk","low",4294,0.04294,67
"6549","ici","economic_risk","medium",9982,0.09982,67
"6550","ici","economic_risk","high",25849,0.25849,67
"6551","ici","economic_risk","not_relevant",59875,0.59875,67
"6552","ici","go_fishing","no",54309,0.54309,67
"6553","ici","go_fishing","yes",45691,0.45691,67
"6554","ici","individual_risk","low",46,0.00046,67
"6555","ici","individual_risk","medium",6250,0.0625,67
"6556","ici","individual_risk","high",33829,0.33829,67
"6557","ici","individual_risk","not_relevant",59875,0.59875,67
"6558","ici","societal_risk","low",46,0.00046,67
"6559","ici","societal_risk","medium",23093,0.23093,67
"6560","ici","societal_risk","high",16986,0.16986,67
"6561","ici","societal_risk","not_relevant",59875,0.59875,67
"6562","ici","strategy_to_change","not_relevant",59875,0.59875,67
"6563","ici","strategy_to_change","cope",24437,0.24437,67
"6564","ici","strategy_to_change","react",15688,0.15688,67
"6565","abl","economic_risk","low",64880,0.6488,68
"6566","abl","economic_risk","medium",14310,0.1431,68
"6567","abl","economic_risk","high",20810,0.2081,68
"6568","abl","go_fishing","no",34640,0.3464,68
"6569","abl","go_fishing","yes",65360,0.6536,68
"6570","abl","individual_risk","low",32507,0.32507,68
"6571","abl","individual_risk","medium",50326,0.50326,68
"6572","abl","individual_risk","high",17167,0.17167,68
"6573","abl","societal_risk","low",32507,0.32507,68
"6574","abl","societal_risk","medium",61254,0.61254,68
"6575","abl","societal_risk","high",6239,0.06239,68
"6576","abl","strategy_to_change","cope",67047,0.67047,68
"6577","abl","strategy_to_change","react",17000,0.17,68
"6578","abl","strategy_to_change","adapt",15953,0.15953,68
"6579","hws","economic_risk","low",83599,0.83599,68
"6580","hws","economic_risk","medium",8267,0.08267,68
"6581","hws","economic_risk","high",8134,0.08134,68
"6582","hws","go_fishing","no",11200,0.112,68
"6583","hws","go_fishing","yes",88800,0.888,68
"6584","hws","individual_risk","low",44285,0.44285,68
"6585","hws","individual_risk","medium",48382,0.48382,68
"6586","hws","individual_risk","high",7333,0.07333,68
"6587","hws","societal_risk","low",44285,0.44285,68
"6588","hws","societal_risk","medium",52223,0.52223,68
"6589","hws","societal_risk","high",3492,0.03492,68
"6590","hws","strategy_to_change","cope",22179,0.22179,68
"6591","hws","strategy_to_change","react",47332,0.47332,68
"6592","hws","strategy_to_change","adapt",30489,0.30489,68
"6593","hww","economic_risk","low",78513,0.78513,68
"6594","hww","economic_risk","medium",2289,0.02289,68
"6595","hww","economic_risk","high",19198,0.19198,68
"6596","hww","go_fishing","no",43658,0.43658,68
"6597","hww","go_fishing","yes",56342,0.56342,68
"6598","hww","individual_risk","low",40433,0.40433,68
"6599","hww","individual_risk","medium",29304,0.29304,68
"6600","hww","individual_risk","high",30263,0.30263,68
"6601","hww","societal_risk","low",40433,0.40433,68
"6602","hww","societal_risk","medium",48679,0.48679,68
"6603","hww","societal_risk","high",10888,0.10888,68
"6604","hww","strategy_to_change","cope",80413,0.80413,68
"6605","hww","strategy_to_change","react",15310,0.1531,68
"6606","hww","strategy_to_change","adapt",4277,0.04277,68
"6607","gal","economic_risk","low",55748,0.55748,68
"6608","gal","economic_risk","medium",17570,0.1757,68
"6609","gal","economic_risk","high",26682,0.26682,68
"6610","gal","go_fishing","no",29339,0.29339,68
"6611","gal","go_fishing","yes",70661,0.70661,68
"6612","gal","individual_risk","low",39266,0.39266,68
"6613","gal","individual_risk","medium",42638,0.42638,68
"6614","gal","individual_risk","high",18096,0.18096,68
"6615","gal","societal_risk","low",39266,0.39266,68
"6616","gal","societal_risk","medium",49215,0.49215,68
"6617","gal","societal_risk","high",11519,0.11519,68
"6618","gal","strategy_to_change","cope",63892,0.63892,68
"6619","gal","strategy_to_change","react",33176,0.33176,68
"6620","gal","strategy_to_change","adapt",2932,0.02932,68
"6621","sto","economic_risk","low",71863,0.71863,68
"6622","sto","economic_risk","medium",5380,0.0538,68
"6623","sto","economic_risk","high",22757,0.22757,68
"6624","sto","go_fishing","no",78385,0.78385,68
"6625","sto","go_fishing","yes",21615,0.21615,68
"6626","sto","individual_risk","low",14334,0.14334,68
"6627","sto","individual_risk","medium",49889,0.49889,68
"6628","sto","individual_risk","high",35777,0.35777,68
"6629","sto","societal_risk","low",14334,0.14334,68
"6630","sto","societal_risk","medium",70394,0.70394,68
"6631","sto","societal_risk","high",15272,0.15272,68
"6632","sto","strategy_to_change","cope",78385,0.78385,68
"6633","sto","strategy_to_change","react",21615,0.21615,68
"6634","erf","economic_risk","low",73874,0.73874,68
"6635","erf","economic_risk","medium",4846,0.04846,68
"6636","erf","economic_risk","high",21280,0.2128,68
"6637","erf","go_fishing","no",65261,0.65261,68
"6638","erf","go_fishing","yes",34739,0.34739,68
"6639","erf","individual_risk","low",23237,0.23237,68
"6640","erf","individual_risk","medium",44455,0.44455,68
"6641","erf","individual_risk","high",32308,0.32308,68
"6642","erf","societal_risk","low",23237,0.23237,68
"6643","erf","societal_risk","medium",65559,0.65559,68
"6644","erf","societal_risk","high",11204,0.11204,68
"6645","erf","strategy_to_change","cope",100000,1,68
"6646","ici","economic_risk","low",4849,0.04849,68
"6647","ici","economic_risk","medium",9996,0.09996,68
"6648","ici","economic_risk","high",24950,0.2495,68
"6649","ici","economic_risk","not_relevant",60205,0.60205,68
"6650","ici","go_fishing","no",54940,0.5494,68
"6651","ici","go_fishing","yes",45060,0.4506,68
"6652","ici","individual_risk","low",20,2e-04,68
"6653","ici","individual_risk","medium",6379,0.06379,68
"6654","ici","individual_risk","high",33396,0.33396,68
"6655","ici","individual_risk","not_relevant",60205,0.60205,68
"6656","ici","societal_risk","low",20,2e-04,68
"6657","ici","societal_risk","medium",22870,0.2287,68
"6658","ici","societal_risk","high",16905,0.16905,68
"6659","ici","societal_risk","not_relevant",60205,0.60205,68
"6660","ici","strategy_to_change","not_relevant",60205,0.60205,68
"6661","ici","strategy_to_change","cope",24791,0.24791,68
"6662","ici","strategy_to_change","react",15004,0.15004,68
"6663","abl","economic_risk","low",68035,0.68035,69
"6664","abl","economic_risk","medium",9238,0.09238,69
"6665","abl","economic_risk","high",22727,0.22727,69
"6666","abl","go_fishing","no",39981,0.39981,69
"6667","abl","go_fishing","yes",60019,0.60019,69
"6668","abl","individual_risk","low",27754,0.27754,69
"6669","abl","individual_risk","medium",49657,0.49657,69
"6670","abl","individual_risk","high",22589,0.22589,69
"6671","abl","societal_risk","low",27754,0.27754,69
"6672","abl","societal_risk","medium",64833,0.64833,69
"6673","abl","societal_risk","high",7413,0.07413,69
"6674","abl","strategy_to_change","cope",72693,0.72693,69
"6675","abl","strategy_to_change","react",10323,0.10323,69
"6676","abl","strategy_to_change","adapt",16984,0.16984,69
"6677","hws","economic_risk","low",84369,0.84369,69
"6678","hws","economic_risk","medium",6828,0.06828,69
"6679","hws","economic_risk","high",8803,0.08803,69
"6680","hws","go_fishing","no",10763,0.10763,69
"6681","hws","go_fishing","yes",89237,0.89237,69
"6682","hws","individual_risk","low",41631,0.41631,69
"6683","hws","individual_risk","medium",49148,0.49148,69
"6684","hws","individual_risk","high",9221,0.09221,69
"6685","hws","societal_risk","low",41631,0.41631,69
"6686","hws","societal_risk","medium",53483,0.53483,69
"6687","hws","societal_risk","high",4886,0.04886,69
"6688","hws","strategy_to_change","cope",18830,0.1883,69
"6689","hws","strategy_to_change","react",47084,0.47084,69
"6690","hws","strategy_to_change","adapt",34086,0.34086,69
"6691","hww","economic_risk","low",75334,0.75334,69
"6692","hww","economic_risk","medium",4739,0.04739,69
"6693","hww","economic_risk","high",19927,0.19927,69
"6694","hww","go_fishing","no",49919,0.49919,69
"6695","hww","go_fishing","yes",50081,0.50081,69
"6696","hww","individual_risk","low",36450,0.3645,69
"6697","hww","individual_risk","medium",29991,0.29991,69
"6698","hww","individual_risk","high",33559,0.33559,69
"6699","hww","societal_risk","low",36450,0.3645,69
"6700","hww","societal_risk","medium",47599,0.47599,69
"6701","hww","societal_risk","high",15951,0.15951,69
"6702","hww","strategy_to_change","cope",83710,0.8371,69
"6703","hww","strategy_to_change","react",12357,0.12357,69
"6704","hww","strategy_to_change","adapt",3933,0.03933,69
"6705","gal","economic_risk","low",53315,0.53315,69
"6706","gal","economic_risk","medium",19046,0.19046,69
"6707","gal","economic_risk","high",27639,0.27639,69
"6708","gal","go_fishing","no",31367,0.31367,69
"6709","gal","go_fishing","yes",68633,0.68633,69
"6710","gal","individual_risk","low",35246,0.35246,69
"6711","gal","individual_risk","medium",46033,0.46033,69
"6712","gal","individual_risk","high",18721,0.18721,69
"6713","gal","societal_risk","low",35246,0.35246,69
"6714","gal","societal_risk","medium",51670,0.5167,69
"6715","gal","societal_risk","high",13084,0.13084,69
"6716","gal","strategy_to_change","cope",55775,0.55775,69
"6717","gal","strategy_to_change","react",38036,0.38036,69
"6718","gal","strategy_to_change","adapt",6189,0.06189,69
"6719","sto","economic_risk","low",70804,0.70804,69
"6720","sto","economic_risk","medium",6158,0.06158,69
"6721","sto","economic_risk","high",23038,0.23038,69
"6722","sto","go_fishing","no",87956,0.87956,69
"6723","sto","go_fishing","yes",12044,0.12044,69
"6724","sto","individual_risk","low",7345,0.07345,69
"6725","sto","individual_risk","medium",53605,0.53605,69
