"","fishing_style","node","est","n","prob","iter"
"7280","recreational","go_fishing","yes",61194,0.61194,67
"7281","recreational","individual_importance","medium",43085,0.43085,67
"7282","recreational","individual_importance","high",56915,0.56915,67
"7283","recreational","individual_risk","low",32287,0.32287,67
"7284","recreational","individual_risk","medium",52556,0.52556,67
"7285","recreational","individual_risk","high",977,0.00977,67
"7286","recreational","individual_risk","not_relevant",14180,0.1418,67
"7287","recreational","societal_importance","medium",72980,0.7298,67
"7288","recreational","societal_importance","high",27020,0.2702,67
"7289","recreational","societal_risk","low",32287,0.32287,67
"7290","recreational","societal_risk","medium",53055,0.53055,67
"7291","recreational","societal_risk","high",478,0.00478,67
"7292","recreational","societal_risk","not_relevant",14180,0.1418,67
"7293","recreational","strategy_to_change","not_relevant",14180,0.1418,67
"7294","recreational","strategy_to_change","cope",46040,0.4604,67
"7295","recreational","strategy_to_change","react",18401,0.18401,67
"7296","recreational","strategy_to_change","adapt",21379,0.21379,67
"7297","recreational","substitution_capacity","yes",100000,1,67
"7298","small_scale","economic_buffers","low",73612,0.73612,67
"7299","small_scale","economic_buffers","medium",26388,0.26388,67
"7300","small_scale","economic_risk","low",57507,0.57507,67
"7301","small_scale","economic_risk","medium",16079,0.16079,67
"7302","small_scale","economic_risk","high",12084,0.12084,67
"7303","small_scale","economic_risk","not_relevant",14330,0.1433,67
"7304","small_scale","go_fishing","no",48261,0.48261,67
"7305","small_scale","go_fishing","yes",51739,0.51739,67
"7306","small_scale","individual_importance","medium",2774,0.02774,67
"7307","small_scale","individual_importance","high",97226,0.97226,67
"7308","small_scale","individual_risk","low",25109,0.25109,67
"7309","small_scale","individual_risk","medium",43474,0.43474,67
"7310","small_scale","individual_risk","high",17087,0.17087,67
"7311","small_scale","individual_risk","not_relevant",14330,0.1433,67
"7312","small_scale","societal_importance","high",100000,1,67
"7313","small_scale","societal_risk","low",25109,0.25109,67
"7314","small_scale","societal_risk","medium",43025,0.43025,67
"7315","small_scale","societal_risk","high",17536,0.17536,67
"7316","small_scale","societal_risk","not_relevant",14330,0.1433,67
"7317","small_scale","strategy_to_change","not_relevant",14330,0.1433,67
"7318","small_scale","strategy_to_change","cope",66366,0.66366,67
"7319","small_scale","strategy_to_change","react",18177,0.18177,67
"7320","small_scale","strategy_to_change","adapt",1127,0.01127,67
"7321","small_scale","substitution_capacity","no",35175,0.35175,67
"7322","small_scale","substitution_capacity","yes",64825,0.64825,67
"7323","household","economic_buffers","low",100000,1,67
"7324","household","economic_risk","low",70850,0.7085,67
"7325","household","economic_risk","medium",4750,0.0475,67
"7326","household","economic_risk","high",10182,0.10182,67
"7327","household","economic_risk","not_relevant",14218,0.14218,67
"7328","household","go_fishing","no",65454,0.65454,67
"7329","household","go_fishing","yes",34546,0.34546,67
"7330","household","individual_importance","medium",40821,0.40821,67
"7331","household","individual_importance","high",59179,0.59179,67
"7332","household","individual_risk","low",18485,0.18485,67
"7333","household","individual_risk","medium",66884,0.66884,67
"7334","household","individual_risk","high",413,0.00413,67
"7335","household","individual_risk","not_relevant",14218,0.14218,67
"7336","household","societal_importance","medium",79058,0.79058,67
"7337","household","societal_importance","high",20942,0.20942,67
"7338","household","societal_risk","low",18485,0.18485,67
"7339","household","societal_risk","medium",67151,0.67151,67
"7340","household","societal_risk","high",146,0.00146,67
"7341","household","societal_risk","not_relevant",14218,0.14218,67
"7342","household","strategy_to_change","not_relevant",14218,0.14218,67
"7343","household","strategy_to_change","cope",68559,0.68559,67
"7344","household","strategy_to_change","react",17223,0.17223,67
"7345","household","substitution_capacity","yes",100000,1,67
"7346","trawler","economic_buffers","medium",43847,0.43847,67
"7347","trawler","economic_buffers","high",56153,0.56153,67
"7348","trawler","economic_risk","low",88565,0.88565,67
"7349","trawler","economic_risk","medium",6503,0.06503,67
"7350","trawler","economic_risk","high",4932,0.04932,67
"7351","trawler","go_fishing","no",9416,0.09416,67
"7352","trawler","go_fishing","yes",90584,0.90584,67
"7353","trawler","individual_importance","high",100000,1,67
"7354","trawler","individual_risk","low",39771,0.39771,67
"7355","trawler","individual_risk","medium",40941,0.40941,67
"7356","trawler","individual_risk","high",19288,0.19288,67
"7357","trawler","societal_importance","high",100000,1,67
"7358","trawler","societal_risk","low",39771,0.39771,67
"7359","trawler","societal_risk","medium",40941,0.40941,67
"7360","trawler","societal_risk","high",19288,0.19288,67
"7361","trawler","strategy_to_change","cope",55714,0.55714,67
"7362","trawler","strategy_to_change","react",44286,0.44286,67
"7363","trawler","substitution_capacity","yes",100000,1,67
"7364","guide","economic_buffers","low",94028,0.94028,67
"7365","guide","economic_buffers","medium",5972,0.05972,67
"7366","guide","economic_risk","low",24365,0.24365,67
"7367","guide","economic_risk","medium",6331,0.06331,67
"7368","guide","economic_risk","high",69304,0.69304,67
"7369","guide","go_fishing","no",66862,0.66862,67
"7370","guide","go_fishing","yes",33138,0.33138,67
"7371","guide","individual_importance","high",100000,1,67
"7372","guide","individual_risk","low",12032,0.12032,67
"7373","guide","individual_risk","medium",13861,0.13861,67
"7374","guide","individual_risk","high",74107,0.74107,67
"7375","guide","societal_importance","medium",84063,0.84063,67
"7376","guide","societal_importance","high",15937,0.15937,67
"7377","guide","societal_risk","low",12032,0.12032,67
"7378","guide","societal_risk","medium",76144,0.76144,67
"7379","guide","societal_risk","high",11824,0.11824,67
"7380","guide","strategy_to_change","cope",81314,0.81314,67
"7381","guide","strategy_to_change","react",4489,0.04489,67
"7382","guide","strategy_to_change","adapt",14197,0.14197,67
"7383","guide","substitution_capacity","no",100000,1,67
"7384","recreational","economic_buffers","low",100000,1,68
"7385","recreational","economic_risk","low",71144,0.71144,68
"7386","recreational","economic_risk","medium",8938,0.08938,68
"7387","recreational","economic_risk","high",5692,0.05692,68
"7388","recreational","economic_risk","not_relevant",14226,0.14226,68
"7389","recreational","go_fishing","no",55264,0.55264,68
"7390","recreational","go_fishing","yes",44736,0.44736,68
"7391","recreational","individual_importance","medium",52212,0.52212,68
"7392","recreational","individual_importance","high",47788,0.47788,68
"7393","recreational","individual_risk","low",21454,0.21454,68
"7394","recreational","individual_risk","medium",40926,0.40926,68
"7395","recreational","individual_risk","high",23394,0.23394,68
"7396","recreational","individual_risk","not_relevant",14226,0.14226,68
"7397","recreational","societal_importance","medium",74613,0.74613,68
"7398","recreational","societal_importance","high",25387,0.25387,68
"7399","recreational","societal_risk","low",21454,0.21454,68
"7400","recreational","societal_risk","medium",51894,0.51894,68
"7401","recreational","societal_risk","high",12426,0.12426,68
"7402","recreational","societal_risk","not_relevant",14226,0.14226,68
"7403","recreational","strategy_to_change","not_relevant",14226,0.14226,68
"7404","recreational","strategy_to_change","cope",48107,0.48107,68
"7405","recreational","strategy_to_change","react",14990,0.1499,68
"7406","recreational","strategy_to_change","adapt",22677,0.22677,68
"7407","recreational","substitution_capacity","no",100000,1,68
"7408","small_scale","economic_buffers","low",94900,0.949,68
"7409","small_scale","economic_buffers","medium",5100,0.051,68
"7410","small_scale","economic_risk","low",53726,0.53726,68
"7411","small_scale","economic_risk","medium",18644,0.18644,68
"7412","small_scale","economic_risk","high",13298,0.13298,68
"7413","small_scale","economic_risk","not_relevant",14332,0.14332,68
"7414","small_scale","go_fishing","no",36790,0.3679,68
"7415","small_scale","go_fishing","yes",63210,0.6321,68
"7416","small_scale","individual_importance","medium",7782,0.07782,68
"7417","small_scale","individual_importance","high",92218,0.92218,68
"7418","small_scale","individual_risk","low",34561,0.34561,68
"7419","small_scale","individual_risk","medium",37520,0.3752,68
"7420","small_scale","individual_risk","high",13587,0.13587,68
"7421","small_scale","individual_risk","not_relevant",14332,0.14332,68
"7422","small_scale","societal_importance","high",100000,1,68
"7423","small_scale","societal_risk","low",34561,0.34561,68
"7424","small_scale","societal_risk","medium",36425,0.36425,68
"7425","small_scale","societal_risk","high",14682,0.14682,68
"7426","small_scale","societal_risk","not_relevant",14332,0.14332,68
"7427","small_scale","strategy_to_change","not_relevant",14332,0.14332,68
"7428","small_scale","strategy_to_change","cope",61930,0.6193,68
"7429","small_scale","strategy_to_change","react",21724,0.21724,68
"7430","small_scale","strategy_to_change","adapt",2014,0.02014,68
"7431","small_scale","substitution_capacity","no",38765,0.38765,68
"7432","small_scale","substitution_capacity","yes",61235,0.61235,68
"7433","household","economic_buffers","low",100000,1,68
"7434","household","economic_risk","low",71038,0.71038,68
"7435","household","economic_risk","medium",5159,0.05159,68
"7436","household","economic_risk","high",9580,0.0958,68
"7437","household","economic_risk","not_relevant",14223,0.14223,68
"7438","household","go_fishing","no",60874,0.60874,68
"7439","household","go_fishing","yes",39126,0.39126,68
"7440","household","individual_importance","medium",43896,0.43896,68
"7441","household","individual_importance","high",56104,0.56104,68
"7442","household","individual_risk","low",24137,0.24137,68
"7443","household","individual_risk","medium",61405,0.61405,68
"7444","household","individual_risk","high",235,0.00235,68
"7445","household","individual_risk","not_relevant",14223,0.14223,68
"7446","household","societal_importance","medium",73102,0.73102,68
"7447","household","societal_importance","high",26898,0.26898,68
"7448","household","societal_risk","low",24137,0.24137,68
"7449","household","societal_risk","medium",61521,0.61521,68
"7450","household","societal_risk","high",119,0.00119,68
"7451","household","societal_risk","not_relevant",14223,0.14223,68
"7452","household","strategy_to_change","not_relevant",14223,0.14223,68
"7453","household","strategy_to_change","cope",68713,0.68713,68
"7454","household","strategy_to_change","react",17064,0.17064,68
"7455","household","substitution_capacity","yes",100000,1,68
"7456","trawler","economic_buffers","medium",38880,0.3888,68
"7457","trawler","economic_buffers","high",61120,0.6112,68
"7458","trawler","economic_risk","low",88809,0.88809,68
"7459","trawler","economic_risk","medium",6945,0.06945,68
"7460","trawler","economic_risk","high",4246,0.04246,68
"7461","trawler","go_fishing","no",7349,0.07349,68
"7462","trawler","go_fishing","yes",92651,0.92651,68
"7463","trawler","individual_importance","high",100000,1,68
"7464","trawler","individual_risk","low",45663,0.45663,68
"7465","trawler","individual_risk","medium",39578,0.39578,68
"7466","trawler","individual_risk","high",14759,0.14759,68
"7467","trawler","societal_importance","high",100000,1,68
"7468","trawler","societal_risk","low",45663,0.45663,68
"7469","trawler","societal_risk","medium",39578,0.39578,68
"7470","trawler","societal_risk","high",14759,0.14759,68
"7471","trawler","strategy_to_change","cope",51471,0.51471,68
"7472","trawler","strategy_to_change","react",48529,0.48529,68
"7473","trawler","substitution_capacity","yes",100000,1,68
"7474","guide","economic_buffers","low",94902,0.94902,68
"7475","guide","economic_buffers","medium",5098,0.05098,68
"7476","guide","economic_risk","low",24467,0.24467,68
"7477","guide","economic_risk","medium",5646,0.05646,68
"7478","guide","economic_risk","high",69887,0.69887,68
"7479","guide","go_fishing","no",66254,0.66254,68
"7480","guide","go_fishing","yes",33746,0.33746,68
"7481","guide","individual_importance","high",100000,1,68
"7482","guide","individual_risk","low",12964,0.12964,68
"7483","guide","individual_risk","medium",14083,0.14083,68
